"Order #","Order Date/Time","Order Status","Order Customer Name","Agent Code","Upline Agent Code","Customer Detail (NAME & H/P )",Address,"Courier Method","Payment Method","Postages Fee","Product name",Price,Quantity,Commission,"Upline Commission","Total Amount"
ORDER029762,"11/03/2022 02:46:23",pending,"Sam Tester",SAM206,ALE133,"Sam Tester","Sam Tester,+609876543210,AHM AHM,AHM,GJ,15000,Malaysia",Gdex,"Manual bank transfer",20,"Product 3","RM 180.00","1 Qty","RM 0.00","RM 0.00","RM 750.00"
ORDER029762,"11/03/2022 02:46:23",pending,"Sam Tester",SAM206,ALE133,"Sam Tester","Sam Tester,+609876543210,AHM AHM,AHM,GJ,15000,Malaysia",Gdex,"Manual bank transfer",20,"Skipping Ropes","RM 550.00","1 Qty","RM 0.00","RM 0.00","RM 750.00"
"	","	","	","	"
ORDER029658,"27/01/2022 08:26:13",delivered,Jay,JAY915,LOU294,,Kelantan,"SELF COLLECT",COD,10,"Product 3","RM 180.00","1 Qty","RM 50.00","RM 0.00","RM 440.00"
ORDER029658,"27/01/2022 08:26:13",delivered,Jay,JAY915,LOU294,,Kelantan,"SELF COLLECT",COD,10,test,"RM 250.00","1 Qty","RM 70.00","RM 0.00","RM 440.00"
"	","	","	","	"
ORDER029656,"27/01/2022 08:03:43",delivered,"ios cutomer",QW854,MIT719,,Kelantan,"SELF COLLECT",COD,0,test,"RM 250.00","1 Qty","RM 140.00","RM 0.00","RM 500.00"
ORDER029656,"27/01/2022 08:03:43",delivered,"ios cutomer",QW854,MIT719,,Kelantan,"SELF COLLECT",COD,0,"New Product 2","RM 250.00","1 Qty","RM 150.00","RM 0.00","RM 500.00"
"	","	","	","	"
ORDER029655,"27/01/2022 07:25:52",delivered,"ios cutomer",QW854,MIT719,,Kelantan,"SELF COLLECT",COD,0,test,"RM 250.00","1 Qty","RM 140.00","RM 0.00","RM 250.00"
"	","	","	","	"
ORDER029654,"27/01/2022 06:10:00",delivered,"ios cutomer",QW854,MIT719,,Kelantan,"SELF COLLECT",COD,0,"Magic Moment","RM 200.00","1 Qty","RM 130.00","RM 0.00","RM 100.00"
"	","	","	","	"
ORDER029651,"27/01/2022 05:27:54",delivered,Jay,JAY915,LOU294,,Kelantan,"SELF COLLECT",COD,0,"Product 3","RM 180.00","1 Qty","RM 50.00","RM 0.00","RM 178.00"
"	","	","	","	"
ORDER029646,"27/01/2022 03:07:02",delivered,Jay,JAY915,LOU294,,Kelantan,"SELF COLLECT",COD,0,"Magic Moment","RM 200.00","1 Qty","RM 50.00","RM 0.00","RM 200.00"
"	","	","	","	"
ORDER029644,"27/01/2022 02:43:44",delivered,Jay,JAY915,LOU294,,Kelantan,"SELF COLLECT",COD,0,"New Product 2","RM 250.00","1 Qty","RM 100.00","RM 0.00","RM 250.00"
"	","	","	","	"
ORDER029636,"21/01/2022 09:16:12",delivered,Vishal,VIS996,MIT719,,Kelantan,"SELF COLLECT",COD,0,迷你筋膜枪,"RM 145.00","1 Qty","RM 35.00","RM 0.00","RM 145.00"
"	","	","	","	"
ORDER029634,"21/01/2022 07:41:07",delivered,Vishal,VIS996,MIT719,,Kelantan,"SELF COLLECT",COD,0,迷你筋膜枪,"RM 145.00","1 Qty","RM 35.00","RM 0.00","RM 145.00"
"	","	","	","	"
ORDER029633,"21/01/2022 07:09:08",delivered,Vishal,VIS996,MIT719,,Kelantan,"SELF COLLECT",COD,0,Omron,"RM 230.00","1 Qty","RM 130.00","RM 0.00","RM 130.00"
"	","	","	","	"
ORDER029632,"21/01/2022 06:52:46",delivered,Vishal,VIS996,MIT719,,Kelantan,"SELF COLLECT",COD,0,"Magic Moment","RM 200.00","1 Qty","RM 130.00","RM 0.00","RM 198.00"
"	","	","	","	"
ORDER029621,"19/01/2022 04:23:36",delivered,megha,MEG684,ALE133,,Kelantan,"SELF COLLECT",COD,0,迷你筋膜枪,"RM 145.00","1 Qty","RM 30.00","RM 8.00","RM 73.00"
"	","	","	","	"
ORDER029618,"19/01/2022 03:41:49",delivered,megha,MEG684,ALE133,,Kelantan,"SELF COLLECT",COD,0,迷你筋膜枪,"RM 145.00","1 Qty","RM 30.00","RM 8.00","RM 73.00"
"	","	","	","	"
ORDER029614,"19/01/2022 01:59:34",delivered,"Sam Tester",SAM206,ALE133,,Kelantan,"SELF COLLECT",COD,0,迷你筋膜枪,"RM 145.00","1 Qty","RM 30.00","RM 8.00","RM 73.00"
"	","	","	","	"
ORDER002549,"29/10/2019 09:02:42",delivered,"Jessliew Customer",JES548,JES691,Nyou,"Nyou,+60167135345,No. 2, Jalan Kejayaan 2, Taman Tiram Jaya, ,Ulu Tiram,Johor.,81800,Malaysia","Line Clear COD WEST",COD,20,"SB JAPAN","RM 320.00","1 Qty","RM 170.00","RM 20.00","RM 340.00"
"	","	","	","	"
ORDER002471,"27/10/2019 06:58:39",delivered,"Henry Customer",HEN631,JCY814,"henry tai","henry tai,+60123811863,201-B JALAN GENTING KLANG SETAPAK ,KUALA LUMPUR,SETAPAK,53300,Malaysia","Line Clear COD WEST",COD,20,"ST Combo Pack condom","RM 300.00","1 Qty","RM 110.00","RM 50.00","RM 320.00"
"	","	","	","	"
ORDER002354,"24/10/2019 04:51:41",delivered,"Jessliew Customer",JES548,JES691,"Foo Fai Hang","Foo Fai Hang,+60133699233,Lot 3187, kawasan industri kecil, ,Gemencheh,Negeri Sembilan,73200,Malaysia","ZTO WEST 中通快遞 COD",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER002344,"24/10/2019 02:18:02",delivered,"Jessliew Customer",JES548,JES691,"Mr Lee","Mr Lee,+60199605133,Line Clear,Bentong,Pahang,28700,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER002215,"22/10/2019 01:10:58",delivered,"Jessliew Customer",JES548,JES691,Tee,"Tee,+60167883139,Jalan Sagu 7, Taman Daya, ( opposite Soh Brother Tayar),Johor Bahru,Johor,81100,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER002213,"22/10/2019 12:36:53",delivered,"Jessliew Customer",JES548,JES691,"Lee Choon Wah","Lee Choon Wah,+60195569246,296 PSRN Linting Makmur 10, Taman Linting Makmur, ,Sg. Siput,Perak,31100,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER002167,"21/10/2019 08:32:39",delivered,"Jessliew Customer",JES548,JES691,"Boss LIM","Boss LIM,+601981839461,Line Clear,Tawau,Sabah,91000,Malaysia","Line Clear",COD,25,ST,"RM 143.33","3 Qty","RM 166.00","RM 54.00","RM 455.00"
"	","	","	","	"
ORDER002166,"21/10/2019 08:26:25",delivered,"Jessliew Customer",JES548,JES691,Soon,"Soon,+601110100217,No. 648 Taman Bentong Makmur, ,Bentong,Pahang,28700,Malaysia","BIOLING WEST","Manual bank transfer",10,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 170.00"
"	","	","	","	"
ORDER002142,"21/10/2019 03:46:38",delivered,"Jessliew Customer",JES548,JES691,"Ngu Tai Hing","Ngu Tai Hing,+60138180151,Line Clear,Sibu,Sarawak,96000,Malaysia","Line Clear",COD,25,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 185.00"
"	","	","	","	"
ORDER002109,"21/10/2019 10:14:02",delivered,"Jessliew Customer",JES548,JES691,"Tan Min Swee","Tan Min Swee,+601111162744,No. 1278, 1 & 2, Jalan Pantai, Kampung Balok,,Balok,Pahang Darul Makmur,26100,Malaysia","Line Clear COD WEST",COD,20,"SB JAPAN","RM 320.00","1 Qty","RM 170.00","RM 20.00","RM 340.00"
"	","	","	","	"
ORDER002107,"21/10/2019 09:59:38",delivered,"Jessliew Customer",JES548,JES691,"Kok Kum Lung","Kok Kum Lung,+60125152530,No. 20, Lorong Makmur 2/2, Taman Pengkalan Makmur 2,,Taiping,Perak,34000,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER002037,"19/10/2019 02:15:40",delivered,"Jessliew Customer",JES548,JES691,"Heng Kuan Boon","Heng Kuan Boon,+60146000150,133, persiaran seiia 19 stia resident, ,Sitiawan,Perak,32300,Malaysia","BIOLING WEST","Manual bank transfer",10,"SB JAPAN","RM 320.00","1 Qty","RM 170.00","RM 20.00","RM 330.00"
"	","	","	","	"
ORDER002011,"18/10/2019 08:28:29",delivered,"Jessliew Customer",JES548,JES691,"Wong Taik Sim","Wong Taik Sim,+60165101925,Bayan Baru Market Food Court Lintang Mayang Pasir 4, Bandar Bayan Baru,,Bayan Lepas,Pulau Pinang,11900,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001987,"18/10/2019 11:41:47",delivered,"Jessliew Customer",JES548,JES691,"Liew Nyan Soon","Liew Nyan Soon,+60198840000,Line Clear,Kuching,Sarawak,93350,Malaysia","Line Clear",COD,25,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 185.00"
"	","	","	","	"
ORDER001920,"17/10/2019 11:09:07",delivered,"Jessliew Customer",JES548,JES691,"Alex Lim","Alex Lim,+60126724626,2, Jalan Sungai Kayu Ara 32/38, Berjaya Industrial Park, ,Shah Alam,Selangor,40460,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001699,"13/10/2019 08:58:50",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Kent Lee","Mr Kent Lee,+60102266672,1977 Jalan Sk 13/9 Seri Kembangan ,Petaling,Selangor,43300,Malaysia","KL Area COD",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001694,"13/10/2019 08:04:29",delivered,"fion customer",FIO487,FIO196,"Mr Siew","Mr Siew,+60169848606,No 181 Taman Karak ,Karak,Pahang,28600,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001692,"13/10/2019 08:01:49",delivered,"fion customer",FIO487,FIO196,"B K Lim","B K Lim,+60129853828,PT 12448. Taman kesedar putra 2 ,Gua.Musang,Kelantan,18300,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001679,"13/10/2019 04:58:01",delivered,"Jessliew Customer",JES548,JES691,"John Ting","John Ting,+60138335565,Sublot 242 Spring Ville Garden, Jln Tun Hussein Onn,,Bintulu,Sarawak,97000,Malaysia","Line Clear East Post","Manual bank transfer",20,"SB JAPAN","RM 320.00","1 Qty","RM 170.00","RM 20.00","RM 340.00"
"	","	","	","	"
ORDER001673,"13/10/2019 11:13:29",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Tan Chee Boon","Mr Tan Chee Boon,+60167334399,12, Jalan Permas 10/6, Bandar Baru Permas Jaya ,Masai,Johor,81750,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001655,"12/10/2019 08:10:47",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Sunny Tan","Mr Sunny Tan,+60127700799,No 19 (Tingkat Bawah) Jalan Pertama 5, Pusat Perdagangan Danga Utama ,Skudai,Johor Bahru,81300,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001620,"12/10/2019 09:10:26",delivered,"Jessliew Customer",JES548,JES691,"Lee Kok Cheong","Lee Kok Cheong,+60123296177,2-1-10 & 2-1-11, Jalan Rawang Mutiara 1, Rawang Business Centre,,Rawang,,Selangor,,48000,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001602,"11/10/2019 05:38:47",delivered,"Terry Customer",TER753,KCL584,"Uncle Ming","Uncle Ming,+601133562214,No.2, Persiaran Industri Rapat, Perindustrian Ringan Sri Rapat,,Ipoh,Perak,31350,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 180.00"
"	","	","	","	"
ORDER001594,"11/10/2019 02:24:48",delivered,reyansh,JDE902,JDE464,Akk,"Akk,+601234567979,Jxnfnfnf Fnnf,Melaka,Melaka,60801,Malaysia","Selangor COD",COD,20,"T96 FREE GEL","RM 86.66","6 Qty","RM 100.00","RM 330.00","RM 540.00"
"	","	","	","	"
ORDER001590,"11/10/2019 02:00:24",delivered,"fion customer",FIO487,FIO196,"Loi Teck Seng","Loi Teck Seng,+60169433394,214 Jalan Bandar Kuala Terengganu,Kuala Terengganu,Terengganu,20100,Malaysia","ZTO WEST 中通快遞 COD",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001583,"11/10/2019 12:34:30",delivered,"Terry Customer",TER753,KCL584,"Chee Teck Ming","Chee Teck Ming,+60168103115,Pampang Service Centre S/B 1/2KM Jln Keningau-tenom, Kg Pampang Keningau, Peti Surat 1155,,Keningau,Sabah,89008,Malaysia","Line Clear",COD,25,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 185.00"
"	","	","	","	"
ORDER001571,"11/10/2019 08:52:50",delivered,"Terry Customer",TER753,KCL584,"Mr Tan (Self Collect)","Mr Tan (Self Collect),+60195511695,Line Clear (Taiping) ,Taiping,Perak,34000,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 180.00"
"	","	","	","	"
ORDER001566,"11/10/2019 08:03:03",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Cheong Kee Min","Mr Cheong Kee Min,+60123882963,Lot 44 ,Jalan Industri 2/1, Rawang integrated Industrial Park ,Rawang,Selangor,48000,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001560,"11/10/2019 05:59:10",delivered,"Jessliew Customer",JES548,JES691,Eng,"Eng,+60138508662,Line Clear,Klang,Klang,41050,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 75.00","RM 5.00","RM 180.00"
"	","	","	","	"
ORDER001551,"10/10/2019 07:54:59",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Pee Chris","Mr Pee Chris,+60192579827,Unit G1-11 Pinggiran Batu Caves ,Batu Caves,Selangor,68100,Malaysia","KL Area COD",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001542,"10/10/2019 04:35:18",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Tang Boon Keong","Mr Tang Boon Keong,+60108893115,Blk-J 02-11 Jalan Gaya 11 Taman Gaya ,Ulu Tiram,Johor,81800,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001535,"10/10/2019 02:01:53",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Mr Ching Han","Mr Ching Han,+60125309913,No G-45 Jalan Putra Perdana 5E ,Taman Putra Perdana,Puchong,47130,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001533,"10/10/2019 01:24:51",delivered,"Jessliew Customer",JES548,JES691,"Lim Wee Giap","Lim Wee Giap,+60195152206,10，Lorong bakap indah 6/4 Taman bakap indah,Sg. Bakap,Pulau Pinang,14200,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001531,"10/10/2019 11:57:31",delivered,"Jessliew Customer",JES548,JES691,"Yii Hieng Kiew","Yii Hieng Kiew,+60168706836,Line Clear,Sibu,Sarawak,96000,Malaysia","Line Clear",COD,25,"ST Combo Pack condom","RM 300.00","1 Qty","RM 124.00","RM 36.00","RM 325.00"
"	","	","	","	"
ORDER001523,"10/10/2019 10:24:26",delivered,"Terry Customer",TER753,KCL584,"Ck Chan","Ck Chan,+60126635319,Zinc Fishing Tackle L1-05 & 06, Timer 89 Business Plaza, Jln Sri Sentosa 8A (11), Tmn Seri Sentosa,,KL,KL,58000,Malaysia","KL Area COD",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 180.00"
"	","	","	","	"
ORDER001520,"10/10/2019 10:06:54",delivered,"Terry Customer",TER753,KCL584,"Mr Ng (Self Collect)","Mr Ng (Self Collect),+60123960423,Line Clear (Kuala Selangor) ,Kuala Selangor,Selangor,45000,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 180.00"
"	","	","	","	"
ORDER001516,"10/10/2019 09:57:14",delivered,"Terry Customer",TER753,KCL584,"Mr Lee","Mr Lee,+60126510950,No.15, Jln KJ 14, Tmn Krubong Jaya,,Melaka,Melaka,75250,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 180.00"
"	","	","	","	"
ORDER001501,"10/10/2019 07:45:43",delivered,"Terry Customer",TER753,KCL584,"Mr Cheng (Self Collect)","Mr Cheng (Self Collect),+60179778555,Line Clear (Mentakab) ,Mentakab,Pahang,28400,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 150.00","2 Qty","RM 110.00","RM 14.00","RM 320.00"
"	","	","	","	"
ORDER001482,"09/10/2019 05:07:27",delivered,"Terry Customer",TER753,KCL584,Sky,"Sky,+601117562990,No.15, Jln Keembong 49, Tmn Johor Jaya,,Johor,Johor Bahru,81100,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 180.00"
"	","	","	","	"
ORDER001478,"09/10/2019 04:07:10",delivered,"Jessliew Customer",JES548,JES691,"Siek Wai LUN","Siek Wai LUN,+60198331622,Line Clear,Sandakan,Sabah,90000,Malaysia","Line Clear",COD,25,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 185.00"
"	","	","	","	"
ORDER001465,"09/10/2019 12:40:07",delivered,"Terry Customer",TER753,KCL584,"Ling Kwong Lai","Ling Kwong Lai,+60168833885,Chao Shan Chang Fen Ground Flr Lot 1781, Sublot 80 Of Parents Lot 456&592 both of block 16 kcld, Jln Tun Jugah Gala City,Kuching,Sarawak,93250,Malaysia","Line Clear",COD,25,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 185.00"
"	","	","	","	"
ORDER001463,"09/10/2019 12:17:16",delivered,"Terry Customer",TER753,KCL584,"Tang Ing Ngee","Tang Ing Ngee,+60178789291,Super Glory Industries Sdn Bhd Lot 921, Blk 26, KLD Kidurong Light Industrial Estate, Tanjung Kidurong Road, P.O.Box 1954,Bintulu,Sarawak,97010,Malaysia","Line Clear",COD,25,ST,"RM 138.00","5 Qty","RM 215.00","RM 35.00","RM 715.00"
"	","	","	","	"
ORDER001462,"09/10/2019 12:04:18",delivered,"Jessliew Customer",JES548,JES691,"Mr. KONG","Mr. KONG,+60167743903,Line Clear,Skudai,Johor Bahru,81300,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001460,"09/10/2019 10:27:06",delivered,"Ong Eng Lim Customer",ONG156,BAB990,"Yap Soon Meng","Yap Soon Meng,+60122650832,11 Jalan Emas SD5/1B, Bandar Sri Damansara ,Wilayah Persekutuan,Kuala Lumpur,52200,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 65.00","RM 25.00","RM 180.00"
"	","	","	","	"
ORDER001429,"08/10/2019 08:18:38",delivered,"Jessliew Customer",JES548,JES691,"Han Xing","Han Xing,+60126602487,Entermax Sdn. Bhd. PT 5551 Batu 13 Sg. Rambai,Jenjarom,Selangor,42600,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001427,"08/10/2019 07:44:26",delivered,"Terry Customer",TER753,KCL584,"John (Self Collect)","John (Self Collect),+60168788883,Line Clear (Miri) ,Miri,Sarawak,98000,Malaysia","Line Clear",COD,25,ST,"RM 160.00","1 Qty","RM 65.00","RM 7.00","RM 185.00"
"	","	","	","	"
ORDER001424,"08/10/2019 04:47:08",delivered,"Jessliew Customer",JES548,JES691,"Cs Cheah","Cs Cheah,+60124400853,Line Clear,Butterworth,Bukit Mertajam,14000,Malaysia","Line Clear COD WEST",COD,20,ST,"RM 160.00","1 Qty","RM 72.00","RM 18.00","RM 180.00"
"	","	","	","	"
ORDER001421,"08/10/2019 03:38:33",delivered,"Jessliew Customer",JES548,JES691,ALEX,"ALEX,+60167388628,Line Clear,Johor Bahru,Johor,81750,Malaysia","Line Clear COD WEST",COD,20,"ST Combo Pack condom","RM 300.00","1 Qty","RM 124.00","RM 36.00","RM 320.00"
